label,concentration,asymmetry,smoothness,gini,m20
merger,2.306374429628369,0.3223722,0.23948729,0.76420534,-1.9646341790435262
merger,1.937475357422431,0.80679286,0.55336106,0.68632317,-1.056236323507187
merger,1.8033156676082331,0.5358403,0.2082611,0.7698344,-1.3520577014311674
merger,1.9468662505135195,0.77763766,0.54914814,0.6973791,-1.1882144689077603
merger,2.875774024859199,0.7877729,0.5347432,0.7254852,-2.0940804818221963
merger,1.2362725119939793,0.8160944,0.5591669,0.69364846,-0.7494957816195902
merger,1.9282837488809192,0.803191,0.5583803,0.68281734,-1.132252872195854
merger,2.7506601940389954,0.7161765,0.49632126,0.73998106,-2.025321751539662
merger,1.6450295982784022,0.79992676,0.5588347,0.6808403,-0.9136300342946772
merger,1.937644607941136,0.8380111,0.55173177,0.6899146,-1.0852644611220046
merger,1.8393842431756304,0.33181632,0.2089886,0.76138353,-1.3380870191376466
merger,2.0514981557963203,0.7772068,0.5341381,0.67995965,-1.203737917410319
merger,1.7226753927185512,0.4953609,0.22930267,0.736321,-1.3096992566653662
merger,1.7936034570326567,0.6899045,0.23133288,0.74451554,-1.3294596188882355
merger,1.4189382097730052,0.7858401,0.55718017,0.6749848,-0.8088381635918035
